3232,MF669602,2021-10-18
3233,MF669623,2021-10-18
3234,MF669695,2021-10-18
3235,MF669797,2021-10-18
3236,MF669832,2021-10-18
3237,MF669849,2021-10-18
3238,MF669941,2021-10-18
3239,MF669976,2021-10-18
3240,MF669995,2021-10-18
3241,MF670058,2021-10-18
3242,MF670173,2021-10-18
3243,MF670274,2021-10-18
3244,MF670361,2021-10-18
3245,MF670374,2021-10-18
3246,MF670387,2021-10-18
3247,MF670467,2021-10-18
3248,MF670468,2021-10-18
3249,MF670482,2021-10-18
3250,MF670513,2021-10-18
3251,MF670567,2021-10-18
3252,MF670589,2021-10-18
3253,MF670602,2021-10-18
3254,MF670633,2021-10-18
3255,MF670784,2021-10-18
3256,MF670844,2021-10-18
3257,MF670867,2021-10-18
3258,MF670870,2021-10-18
3259,MF670880,2021-10-18
3260,MF670955,2021-10-18
3261,MF671008,2021-10-18
3262,MF671086,2021-10-18
3263,MF671094,2021-10-18
3264,MF671129,2021-10-18
3265,MF671218,2021-10-18
3266,MF671267,2021-10-18
3267,MF671310,2021-10-18
3268,MF671337,2021-10-18
3269,MF671347,2021-10-18
3270,MF671348,2021-10-18
3271,MF671364,2021-10-18
3272,MF671403,2021-10-18
3273,MF668950,2021-10-18
3274,MF669170,2021-10-18
3275,MF669172,2021-10-18
3276,MF669203,2021-10-18
3277,MF669231,2021-10-18
3278,MF669363,2021-10-18
3279,MF669387,2021-10-18
3280,MF669433,2021-10-18
3281,MF669480,2021-10-18
3282,MF669484,2021-10-18
3283,MF669598,2021-10-18
3284,MF669803,2021-10-18
3285,MF669898,2021-10-18
3286,MF669985,2021-10-18
3287,MF670030,2021-10-18
3288,MF670196,2021-10-18
3289,MF670355,2021-10-18
3290,MF670369,2021-10-18
3291,MF670507,2021-10-18
3292,MF670560,2021-10-18
3293,MF670628,2021-10-18
3294,MF670713,2021-10-18
3295,MF670727,2021-10-18
3296,MF670811,2021-10-18
3297,MF670886,2021-10-18
3298,MF670895,2021-10-18
3299,MF671104,2021-10-18
3300,MF671201,2021-10-18
3301,MF671203,2021-10-18
3302,MF671205,2021-10-18
3303,MF671207,2021-10-18
3304,MF671257,2021-10-18
3305,MF671323,2021-10-18
3306,MF671344,2021-10-18
3307,MF671410,2021-10-18
3308,MF671444,2021-10-18
3309,MF671450,2021-10-18
3310,MF668924,2021-10-18
3311,MF668976,2021-10-18
3312,MF669112,2021-10-18
3313,MF669209,2021-10-18
3314,MF669291,2021-10-18
3315,MF669301,2021-10-18
3316,MF669410,2021-10-18
3317,MF669419,2021-10-18
3318,MF669438,2021-10-18
3319,MF669646,2021-10-18
3320,MF669875,2021-10-18
3321,MF669916,2021-10-18
3322,MF669998,2021-10-18
3323,MF670013,2021-10-18
3324,MF670029,2021-10-18
3325,MF670086,2021-10-18
3326,MF670194,2021-10-18
3327,MF670345,2021-10-18
3328,MF670384,2021-10-18
3329,MF670530,2021-10-18
3330,MF670537,2021-10-18
3331,MF670738,2021-10-18
3332,MF670743,2021-10-18
3333,MF670810,2021-10-18
3334,MF670871,2021-10-18
3335,MF670931,2021-10-18
3336,MF670965,2021-10-18
3337,MF670995,2021-10-18
3338,MF671033,2021-10-18
3339,MF671056,2021-10-18
3340,MF671285,2021-10-18
3341,MF671367,2021-10-18
3342,MF671372,2021-10-18
3343,MF653460,2021-07-26
3344,MF668913,2021-10-18
3345,MF669077,2021-10-18
3346,MF669082,2021-10-18
3347,MF669118,2021-10-18
3348,MF669321,2021-10-18
3349,MF669396,2021-10-18
3350,MF669425,2021-10-18
3351,MF669451,2021-10-18
3352,MF669474,2021-10-18
3353,MF669534,2021-10-18
3354,MF669563,2021-10-18
3355,MF669644,2021-10-18
3356,MF669658,2021-10-18
3357,MF669792,2021-10-18
3358,MF669833,2021-10-18
3359,MF670172,2021-10-18
3360,MF670262,2021-10-18
3361,MF670271,2021-10-18
3362,MF670398,2021-10-18
3363,MF670436,2021-10-18
3364,MF670442,2021-10-18
3365,MF670519,2021-10-18
3366,MF670657,2021-10-18
3367,MF670705,2021-10-18
3368,MF670788,2021-10-18
3369,MF670812,2021-10-18
3370,MF670820,2021-10-18
3371,MF670835,2021-10-18
3372,MF671004,2021-10-18
3373,MF671120,2021-10-18
3374,MF671127,2021-10-18
3375,MF671141,2021-10-18
3376,MF671142,2021-10-18
3377,MF671159,2021-10-18
3378,MF671182,2021-10-18
3379,MF671222,2021-10-18
3380,MF668901,2021-10-18
3381,MF669056,2021-10-18
3382,MF669064,2021-10-18
3383,MF669180,2021-10-18
3384,MF669182,2021-10-18
3385,MF669241,2021-10-18
3386,MF669266,2021-10-18
3387,MF669319,2021-10-18
3388,MF669338,2021-10-18
3389,MF669348,2021-10-18
3390,MF669580,2021-10-18
3391,MF669643,2021-10-18
3392,MF669682,2021-10-18
3393,MF669765,2021-10-18
3394,MF669790,2021-10-18
3395,MF669796,2021-10-18
3396,MF669861,2021-10-18
3397,MF669935,2021-10-18
3398,MF669983,2021-10-18
3399,MF670112,2021-10-18
3400,MF670147,2021-10-18
3401,MF670287,2021-10-18
3402,MF670312,2021-10-18
3403,MF670346,2021-10-18
3404,MF670438,2021-10-18
3405,MF670547,2021-10-18
3406,MF670664,2021-10-18
3407,MF670728,2021-10-18
3408,MF670795,2021-10-18
3409,MF670850,2021-10-18
3410,MF670912,2021-10-18
3411,MF670930,2021-10-18
3412,MF670948,2021-10-18
3413,MF670968,2021-10-18
3414,MF671046,2021-10-18
3415,MF671052,2021-10-18
3416,MF671292,2021-10-18
3417,MF671294,2021-10-18
3418,MF671338,2021-10-18
3419,MF671375,2021-10-18
3420,MF671390,2021-10-18
3421,MF671397,2021-10-18
3422,MF671432,2021-10-18
3423,A31735,2022-02-21
3424,MF668989,2021-10-18
3425,MF669053,2021-10-18
3426,MF669123,2021-10-18
3427,MF669133,2021-10-18
3428,MF669159,2021-10-18
3429,MF669235,2021-10-18
3430,MF669240,2021-10-18
3431,MF669257,2021-10-18
3432,MF669406,2021-10-18
3433,MF669495,2021-10-18
3434,MF669672,2021-10-18
3435,MF669698,2021-10-18
3436,MF669761,2021-10-18
3437,MF669787,2021-10-18
3438,MF669791,2021-10-18
3439,MF669798,2021-10-18
3440,MF669841,2021-10-18
3441,MF669846,2021-10-18
3442,MF669856,2021-10-18
3443,MF669917,2021-10-18
3444,MF669956,2021-10-18
3445,MF669969,2021-10-18
3446,MF670024,2021-10-18
3447,MF670084,2021-10-18
3448,MF670148,2021-10-18
3449,MF670261,2021-10-18
3450,MF670422,2021-10-18
3451,MF670425,2021-10-18
3452,MF670492,2021-10-18
3453,MF670540,2021-10-18
3454,MF670662,2021-10-18
3455,MF670693,2021-10-18
3456,MF670754,2021-10-18
3457,MF670798,2021-10-18
3458,MF670966,2021-10-18
3459,MF671191,2021-10-18
3460,MF671226,2021-10-18
3461,MF671313,2021-10-18
3462,MF668904,2021-10-18
3463,MF668999,2021-10-18
3464,MF669116,2021-10-18
3465,MF669136,2021-10-18
3466,MF669181,2021-10-18
3467,MF669216,2021-10-18
3468,MF669297,2021-10-18
3469,MF669444,2021-10-18
3470,MF669486,2021-10-18
3471,MF669501,2021-10-18
3472,MF669595,2021-10-18
3473,MF669708,2021-10-18
3474,MF669735,2021-10-18
3475,MF669764,2021-10-18
3476,MF669789,2021-10-18
3477,MF669844,2021-10-18
3478,MF669854,2021-10-18
3479,MF669910,2021-10-18
3480,MF670129,2021-10-18
3481,MF670285,2021-10-18
3482,MF670286,2021-10-18
3483,MF670307,2021-10-18
3484,MF670327,2021-10-18
3485,MF670465,2021-10-18
3486,MF670554,2021-10-18
3487,MF670586,2021-10-18
3488,MF670652,2021-10-18
3489,MF670683,2021-10-18
3490,MF671112,2021-10-18
3491,MF671147,2021-10-18
3492,MF671368,2021-10-18
3493,MF671408,2021-10-18
3494,MF671436,2021-10-18
3495,MF668967,2021-10-18
3496,MF668979,2021-10-18
3497,MF668984,2021-10-18
3498,MF669009,2021-10-18
3499,MF669032,2021-10-18
3500,MF669139,2021-10-18
3501,MF669194,2021-10-18
3502,MF669204,2021-10-18
3503,MF669221,2021-10-18
3504,MF669310,2021-10-18
3505,MF669412,2021-10-18
3506,MF669458,2021-10-18
3507,MF669670,2021-10-18
3508,MF669676,2021-10-18
3509,MF669755,2021-10-18
3510,MF669870,2021-10-18
3511,MF670031,2021-10-18
3512,MF670133,2021-10-18
3513,MF670169,2021-10-18
3514,MF670181,2021-10-18
3515,MF670211,2021-10-18
3516,MF670316,2021-10-18
3517,MF670338,2021-10-18
3518,MF670357,2021-10-18
3519,MF670385,2021-10-18
3520,MF670406,2021-10-18
3521,MF670524,2021-10-18
3522,MF670529,2021-10-18
3523,MF670606,2021-10-18
3524,MF670653,2021-10-18
3525,MF670655,2021-10-18
3526,MF670734,2021-10-18
3527,MF670750,2021-10-18
3528,MF670755,2021-10-18
3529,MF670774,2021-10-18
3530,MF670779,2021-10-18
3531,MF670819,2021-10-18
3532,MF670852,2021-10-18
3533,MF670855,2021-10-18
3534,MF671021,2021-10-18
3535,MF671138,2021-10-18
3536,MF671174,2021-10-18
3537,MF671190,2021-10-18
3538,MF671352,2021-10-18
3539,MF671353,2021-10-18
3540,MF671416,2021-10-18
3541,MF671445,2021-10-18
3542,MF671460,2021-10-18
3543,MF668918,2021-10-18
3544,MF668923,2021-10-18
3545,MF668949,2021-10-18
3546,MF668952,2021-10-18
3547,MF668957,2021-10-18
3548,MF668958,2021-10-18
3549,MF668970,2021-10-18
3550,MF669081,2021-10-18
3551,MF669142,2021-10-18
3552,MF669145,2021-10-18
3553,MF669381,2021-10-18
3554,MF669401,2021-10-18
3555,MF669432,2021-10-18
3556,MF669461,2021-10-18
3557,MF669471,2021-10-18
3558,MF669475,2021-10-18
3559,MF669478,2021-10-18
3560,MF669504,2021-10-18
3561,MF669575,2021-10-18
3562,MF669581,2021-10-18
3563,MF669589,2021-10-18
3564,MF669631,2021-10-18
3565,MF669725,2021-10-18
3566,MF669822,2021-10-18
3567,MF669882,2021-10-18
3568,MF669945,2021-10-18
3569,MF670002,2021-10-18
3570,MF670223,2021-10-18
3571,MF670237,2021-10-18
3572,MF670613,2021-10-18
3573,MF670627,2021-10-18
3574,MF670792,2021-10-18
3575,MF670862,2021-10-18
3576,MF670941,2021-10-18
3577,MF670978,2021-10-18
3578,MF671087,2021-10-18
3579,MF671091,2021-10-18
3580,MF671106,2021-10-18
3581,MF671143,2021-10-18
3582,MF671162,2021-10-18
3583,MF671373,2021-10-18
3584,MF671391,2021-10-18
3585,MF671454,2021-10-18
3586,DC553,2017-01-01
3587,MF668941,2021-10-18
3588,MF668959,2021-10-18
3589,MF668978,2021-10-18
3590,MF669000,2021-10-18
3591,MF669111,2021-10-18
3592,MF669130,2021-10-18
3593,MF669131,2021-10-18
3594,MF669234,2021-10-18
3595,MF669244,2021-10-18
3596,MF669284,2021-10-18
3597,MF669318,2021-10-18
3598,MF669417,2021-10-18
3599,MF669514,2021-10-18
3600,MF669527,2021-10-18
3601,MF669549,2021-10-18
3602,MF669551,2021-10-18
3603,MF669780,2021-10-18
3604,MF669794,2021-10-18
3605,MF669821,2021-10-18
3606,MF669881,2021-10-18
3607,MF669886,2021-10-18
3608,MF669901,2021-10-18
3609,MF669915,2021-10-18
3610,MF670036,2021-10-18
3611,MF670095,2021-10-18
3612,MF670120,2021-10-18
3613,MF670331,2021-10-18
3614,MF670420,2021-10-18
3615,MF670532,2021-10-18
3616,MF670534,2021-10-18
3617,MF670576,2021-10-18
3618,MF670596,2021-10-18
3619,MF670695,2021-10-18
3620,MF670696,2021-10-18
3621,MF670697,2021-10-18
3622,MF670714,2021-10-18
3623,MF670797,2021-10-18
3624,MF670853,2021-10-18
3625,MF670860,2021-10-18
3626,MF670868,2021-10-18
3627,MF670875,2021-10-18
3628,MF671002,2021-10-18
3629,MF671026,2021-10-18
3630,MF671068,2021-10-18
3631,MF671100,2021-10-18
3632,MF671212,2021-10-18
3633,MF671249,2021-10-18
3634,MF671451,2021-10-18
3635,MF653463,2021-07-26
3636,MF668991,2021-10-18
3637,MF669022,2021-10-18
3638,MF669054,2021-10-18
3639,MF669059,2021-10-18
3640,MF669327,2021-10-18
3641,MF669466,2021-10-18
3642,MF669596,2021-10-18
3643,MF669657,2021-10-18
3644,MF669674,2021-10-18
3645,MF669687,2021-10-18
3646,MF669739,2021-10-18
3647,MF669743,2021-10-18
3648,MF669772,2021-10-18
3649,MF669800,2021-10-18
3650,MF669805,2021-10-18
3651,MF669825,2021-10-18
3652,MF669959,2021-10-18
3653,MF669992,2021-10-18
3654,MF670003,2021-10-18
3655,MF670037,2021-10-18
3656,MF670100,2021-10-18
3657,MF670104,2021-10-18
3658,MF670174,2021-10-18
3659,MF670201,2021-10-18
3660,MF670320,2021-10-18
3661,MF670326,2021-10-18
3662,MF670473,2021-10-18
3663,MF670516,2021-10-18
3664,MF670553,2021-10-18
3665,MF670574,2021-10-18
3666,MF670600,2021-10-18
3667,MF670637,2021-10-18
3668,MF670679,2021-10-18
3669,MF670715,2021-10-18
3670,MF670725,2021-10-18
3671,MF670751,2021-10-18
3672,MF670768,2021-10-18
3673,MF670828,2021-10-18
3674,MF670890,2021-10-18
3675,MF670969,2021-10-18
3676,MF670990,2021-10-18
3677,MF671039,2021-10-18
3678,MF671042,2021-10-18
3679,MF671072,2021-10-18
3680,MF671115,2021-10-18
3681,MF671273,2021-10-18
3682,MF671279,2021-10-18
3683,MF671359,2021-10-18
3684,MF671423,2021-10-18
3685,MF669014,2021-10-18
3686,MF669047,2021-10-18
3687,MF669138,2021-10-18
3688,MF669214,2021-10-18
3689,MF669256,2021-10-18
3690,MF669302,2021-10-18
3691,MF669317,2021-10-18
3692,MF669367,2021-10-18
3693,MF669533,2021-10-18
3694,MF669600,2021-10-18
3695,MF669617,2021-10-18
3696,MF669629,2021-10-18
3697,MF669636,2021-10-18
3698,MF669759,2021-10-18
3699,MF669876,2021-10-18
3700,MF670000,2021-10-18
3701,MF670007,2021-10-18
3702,MF670061,2021-10-18
3703,MF670090,2021-10-18
3704,MF670102,2021-10-18
3705,MF670132,2021-10-18
3706,MF670156,2021-10-18
3707,MF670192,2021-10-18
3708,MF670200,2021-10-18
3709,MF670222,2021-10-18
3710,MF670242,2021-10-18
3711,MF670373,2021-10-18
3712,MF670445,2021-10-18
3713,MF670464,2021-10-18
3714,MF670470,2021-10-18
3715,MF670527,2021-10-18
3716,MF670592,2021-10-18
3717,MF670608,2021-10-18
3718,MF670644,2021-10-18
3719,MF670659,2021-10-18
3720,MF670661,2021-10-18
3721,MF670708,2021-10-18
3722,MF670712,2021-10-18
3723,MF670802,2021-10-18
3724,MF670834,2021-10-18
3725,MF670841,2021-10-18
3726,MF670873,2021-10-18
3727,MF670884,2021-10-18
3728,MF670894,2021-10-18
3729,MF671023,2021-10-18
3730,MF671096,2021-10-18
3731,MF671097,2021-10-18
3732,MF671133,2021-10-18
3733,MF671173,2021-10-18
3734,MF671184,2021-10-18
3735,MF671248,2021-10-18
3736,MF671370,2021-10-18
3737,MF671386,2021-10-18
3738,MF671411,2021-10-18
3739,MF669259,2021-10-18
3740,MF669272,2021-10-18
3741,MF669446,2021-10-18
3742,MF669467,2021-10-18
3743,MF669516,2021-10-18
3744,MF669546,2021-10-18
3745,MF669656,2021-10-18
3746,MF669716,2021-10-18
3747,MF669784,2021-10-18
3748,MF669802,2021-10-18
3749,MF669858,2021-10-18
3750,MF669908,2021-10-18
3751,MF669924,2021-10-18
3752,MF669926,2021-10-18
3753,MF670074,2021-10-18
3754,MF670119,2021-10-18
3755,MF670293,2021-10-18
3756,MF670318,2021-10-18
3757,MF670343,2021-10-18
3758,MF670344,2021-10-18
3759,MF670389,2021-10-18
3760,MF670426,2021-10-18
3761,MF670452,2021-10-18
3762,MF670506,2021-10-18
3763,MF670597,2021-10-18
3764,MF670599,2021-10-18
3765,MF670616,2021-10-18
3766,MF670824,2021-10-18
3767,MF670985,2021-10-18
3768,MF671036,2021-10-18
3769,MF671055,2021-10-18
3770,MF671090,2021-10-18
3771,MF671116,2021-10-18
3772,MF671139,2021-10-18
3773,MF671193,2021-10-18
3774,MF671220,2021-10-18
3775,MF671253,2021-10-18
3776,MF671280,2021-10-18
3777,MF671350,2021-10-18
3778,MF671401,2021-10-18
3779,FT103468,2019-01-01
3780,MF668917,2021-10-18
3781,MF669076,2021-10-18
3782,MF669292,2021-10-18
3783,MF669335,2021-10-18
3784,MF669341,2021-10-18
3785,MF669409,2021-10-18
3786,MF669427,2021-10-18
3787,MF669494,2021-10-18
3788,MF669550,2021-10-18
3789,MF669639,2021-10-18
3790,MF669665,2021-10-18
3791,MF669679,2021-10-18
3792,MF669724,2021-10-18
3793,MF669897,2021-10-18
3794,MF669965,2021-10-18
3795,MF670045,2021-10-18
3796,MF670054,2021-10-18
3797,MF670062,2021-10-18
3798,MF670075,2021-10-18
3799,MF670153,2021-10-18
3800,MF670155,2021-10-18
3801,MF670164,2021-10-18
3802,MF670230,2021-10-18
3803,MF670323,2021-10-18
3804,MF670400,2021-10-18
3805,MF670478,2021-10-18
3806,MF670518,2021-10-18
3807,MF670545,2021-10-18
3808,MF670702,2021-10-18
3809,MF670746,2021-10-18
3810,MF670748,2021-10-18
3811,MF670764,2021-10-18
3812,MF670775,2021-10-18
3813,MF670833,2021-10-18
3814,MF670840,2021-10-18
3815,MF670984,2021-10-18
3816,MF671084,2021-10-18
3817,MF671307,2021-10-18
3818,MF671376,2021-10-18
3819,MF668981,2021-10-18
3820,MF669107,2021-10-18
3821,MF669212,2021-10-18
3822,MF669228,2021-10-18
3823,MF669379,2021-10-18
3824,MF669392,2021-10-18
3825,MF669536,2021-10-18
3826,MF669558,2021-10-18
3827,MF669569,2021-10-18
3828,MF669664,2021-10-18
3829,MF669684,2021-10-18
3830,MF670035,2021-10-18
3831,MF670072,2021-10-18
3832,MF670159,2021-10-18
3833,MF670248,2021-10-18
3834,MF670268,2021-10-18
3835,MF670302,2021-10-18
3836,MF670335,2021-10-18
3837,MF670348,2021-10-18
3838,MF670485,2021-10-18
3839,MF670573,2021-10-18
3840,MF670579,2021-10-18
3841,MF670786,2021-10-18
3842,MF670991,2021-10-18
3843,MF671017,2021-10-18
3844,MF671032,2021-10-18
3845,MF671078,2021-10-18
3846,MF671117,2021-10-18
3847,MF671119,2021-10-18
3848,MF671149,2021-10-18
3849,MF671154,2021-10-18
3850,MF671164,2021-10-18
3851,MF671183,2021-10-18
3852,MF671195,2021-10-18
3853,MF671196,2021-10-18
3854,MF671209,2021-10-18
3855,MF671239,2021-10-18
3856,MF671254,2021-10-18
3857,MF671264,2021-10-18
3858,MF671271,2021-10-18
3859,MF671331,2021-10-18
3860,MF671336,2021-10-18
3861,MF671355,2021-10-18
3862,MF653464,2021-07-26
3863,MF668922,2021-10-18
3864,MF668929,2021-10-18
3865,MF668962,2021-10-18
3866,MF668963,2021-10-18
3867,MF668996,2021-10-18
3868,MF669005,2021-10-18
3869,MF669021,2021-10-18
3870,MF669042,2021-10-18
3871,MF669089,2021-10-18
3872,MF669168,2021-10-18
3873,MF669175,2021-10-18
3874,MF669268,2021-10-18
3875,MF669286,2021-10-18
3876,MF669345,2021-10-18
3877,MF669399,2021-10-18
3878,MF669431,2021-10-18
3879,MF669456,2021-10-18
3880,MF669520,2021-10-18
3881,MF669616,2021-10-18
3882,MF669738,2021-10-18
3883,MF669747,2021-10-18
3884,MF669878,2021-10-18
3885,MF669893,2021-10-18
3886,MF670064,2021-10-18
3887,MF670260,2021-10-18
3888,MF670263,2021-10-18
3889,MF670449,2021-10-18
3890,MF670520,2021-10-18
3891,MF670782,2021-10-18
3892,MF671130,2021-10-18
3893,MF671213,2021-10-18
3894,MF671399,2021-10-18
3895,MF671458,2021-10-18
3896,MF669025,2021-10-18
3897,MF669127,2021-10-18
3898,MF669246,2021-10-18
3899,MF669332,2021-10-18
3900,MF669469,2021-10-18
3901,MF669489,2021-10-18
3902,MF669561,2021-10-18
3903,MF669573,2021-10-18
3904,MF669966,2021-10-18
3905,MF670069,2021-10-18
3906,MF670082,2021-10-18
3907,MF670135,2021-10-18
3908,MF670151,2021-10-18
3909,MF670288,2021-10-18
3910,MF670457,2021-10-18
3911,MF670489,2021-10-18
3912,MF670572,2021-10-18
3913,MF670617,2021-10-18
3914,MF670635,2021-10-18
3915,MF670733,2021-10-18
3916,MF670772,2021-10-18
3917,MF670776,2021-10-18
3918,MF670907,2021-10-18
3919,MF670945,2021-10-18
3920,MF670974,2021-10-18
3921,MF671057,2021-10-18
3922,MF671060,2021-10-18
3923,MF671092,2021-10-18
3924,MF671110,2021-10-18
3925,MF671206,2021-10-18
3926,MF671392,2021-10-18
3927,MF668969,2021-10-18
3928,MF669179,2021-10-18
3929,MF669219,2021-10-18
3930,MF669258,2021-10-18
3931,MF669290,2021-10-18
3932,MF669378,2021-10-18
3933,MF669483,2021-10-18
3934,MF669557,2021-10-18
3935,MF669586,2021-10-18
3936,MF669590,2021-10-18
3937,MF669824,2021-10-18
3938,MF670189,2021-10-18
3939,MF670231,2021-10-18
3940,MF670236,2021-10-18
3941,MF670245,2021-10-18
3942,MF670269,2021-10-18
3943,MF670280,2021-10-18
3944,MF670283,2021-10-18
3945,MF670454,2021-10-18
3946,MF670535,2021-10-18
3947,MF670651,2021-10-18
3948,MF670724,2021-10-18
3949,MF670742,2021-10-18
3950,MF670747,2021-10-18
3951,MF670799,2021-10-18
3952,MF670849,2021-10-18
3953,MF670911,2021-10-18
3954,MF670977,2021-10-18
3955,MF671054,2021-10-18
3956,MF671255,2021-10-18
3957,MF671369,2021-10-18
3958,MF671393,2021-10-18
3959,MF671425,2021-10-18
3960,MF671430,2021-10-18
3961,MF668932,2021-10-18
3962,MF668945,2021-10-18
3963,MF668982,2021-10-18
3964,MF669063,2021-10-18
3965,MF669080,2021-10-18
3966,MF669104,2021-10-18
3967,MF669126,2021-10-18
3968,MF669162,2021-10-18
3969,MF669243,2021-10-18
3970,MF669279,2021-10-18
3971,MF669426,2021-10-18
3972,MF669498,2021-10-18
3973,MF669503,2021-10-18
3974,MF669801,2021-10-18
3975,MF669852,2021-10-18
3976,MF669862,2021-10-18
3977,MF670165,2021-10-18
3978,MF670178,2021-10-18
3979,MF670213,2021-10-18
3980,MF670270,2021-10-18
3981,MF670298,2021-10-18
3982,MF670306,2021-10-18
3983,MF670399,2021-10-18
3984,MF670410,2021-10-18
3985,MF670440,2021-10-18
3986,MF670474,2021-10-18
3987,MF670504,2021-10-18
3988,MF670512,2021-10-18
3989,MF670571,2021-10-18
3990,MF670700,2021-10-18
3991,MF670902,2021-10-18
3992,MF670951,2021-10-18
3993,MF670994,2021-10-18
3994,MF671083,2021-10-18
3995,MF671151,2021-10-18
3996,MF671176,2021-10-18
3997,MF671317,2021-10-18
3998,MF671343,2021-10-18
3999,MF671443,2021-10-18
4000,MF668912,2021-10-18
4001,MF668990,2021-10-18
4002,MF669105,2021-10-18
4003,MF669122,2021-10-18
4004,MF669140,2021-10-18
4005,MF669173,2021-10-18
4006,MF669188,2021-10-18
4007,MF669224,2021-10-18
4008,MF669300,2021-10-18
4009,MF669303,2021-10-18
4010,MF669667,2021-10-18
4011,MF669720,2021-10-18
4012,MF669758,2021-10-18
4013,MF669845,2021-10-18
4014,MF669923,2021-10-18
4015,MF669929,2021-10-18
4016,MF669964,2021-10-18
4017,MF669970,2021-10-18
4018,MF669997,2021-10-18
4019,MF670018,2021-10-18
4020,MF670118,2021-10-18
4021,MF670128,2021-10-18
4022,MF670140,2021-10-18
4023,MF670188,2021-10-18
4024,MF670413,2021-10-18
4025,MF670434,2021-10-18
4026,MF670475,2021-10-18
4027,MF670583,2021-10-18
4028,MF670964,2021-10-18
4029,MF671053,2021-10-18
4030,MF671088,2021-10-18
4031,MF671128,2021-10-18
4032,MF671137,2021-10-18
4033,MF671216,2021-10-18
4034,MF671227,2021-10-18
4035,MF671312,2021-10-18
4036,MF671342,2021-10-18
4037,MF671383,2021-10-18
4038,MF671407,2021-10-18
4039,MF264444,2021-10-04
4040,MF668951,2021-10-18
4041,MF669004,2021-10-18
4042,MF669027,2021-10-18
4043,MF669038,2021-10-18
4044,MF669201,2021-10-18
4045,MF669289,2021-10-18
4046,MF669424,2021-10-18
4047,MF669445,2021-10-18
4048,MF669506,2021-10-18
4049,MF669526,2021-10-18
4050,MF669608,2021-10-18
4051,MF669642,2021-10-18
4052,MF669712,2021-10-18
4053,MF669745,2021-10-18
4054,MF669760,2021-10-18
4055,MF669848,2021-10-18
4056,MF669899,2021-10-18
4057,MF669927,2021-10-18
4058,MF669930,2021-10-18
4059,MF670017,2021-10-18
4060,MF670183,2021-10-18
4061,MF670216,2021-10-18
4062,MF670256,2021-10-18
4063,MF670276,2021-10-18
4064,MF670433,2021-10-18
4065,MF670484,2021-10-18
4066,MF670623,2021-10-18
4067,MF670675,2021-10-18
4068,MF670689,2021-10-18
4069,MF670703,2021-10-18
4070,MF670707,2021-10-18
4071,MF670710,2021-10-18
4072,MF670722,2021-10-18
4073,MF670760,2021-10-18
4074,MF670791,2021-10-18
4075,MF670793,2021-10-18
4076,MF670905,2021-10-18
4077,MF670928,2021-10-18
4078,MF670953,2021-10-18
4079,MF670976,2021-10-18
4080,MF671037,2021-10-18
4081,MF671051,2021-10-18
4082,MF671063,2021-10-18
4083,MF671148,2021-10-18
4084,MF671163,2021-10-18
4085,MF671339,2021-10-18
4086,MF671387,2021-10-18
4087,MF671409,2021-10-18
4088,MF671412,2021-10-18
4089,MF668994,2021-10-18
4090,MF669099,2021-10-18
4091,MF669129,2021-10-18
4092,MF669196,2021-10-18
4093,MF669269,2021-10-18
4094,MF669343,2021-10-18
4095,MF669384,2021-10-18
4096,MF669389,2021-10-18
4097,MF669436,2021-10-18
4098,MF669454,2021-10-18
4099,MF669464,2021-10-18
4100,MF669510,2021-10-18
4101,MF669512,2021-10-18
4102,MF669528,2021-10-18
4103,MF669587,2021-10-18
4104,MF669741,2021-10-18
4105,MF669750,2021-10-18
4106,MF669887,2021-10-18
4107,MF669896,2021-10-18
4108,MF670008,2021-10-18
4109,MF670023,2021-10-18
4110,MF670146,2021-10-18
4111,MF670186,2021-10-18
4112,MF670246,2021-10-18
4113,MF670367,2021-10-18
4114,MF670444,2021-10-18
4115,MF670558,2021-10-18
4116,MF670645,2021-10-18
4117,MF670737,2021-10-18
4118,MF670745,2021-10-18
4119,MF670813,2021-10-18
4120,MF670831,2021-10-18
4121,MF670935,2021-10-18
4122,MF670971,2021-10-18
4123,MF671016,2021-10-18
4124,MF671020,2021-10-18
4125,MF671034,2021-10-18
4126,MF671049,2021-10-18
4127,MF671064,2021-10-18
4128,MF671168,2021-10-18
4129,MF671230,2021-10-18
4130,MF671231,2021-10-18
4131,MF671266,2021-10-18
4132,MF671332,2021-10-18
4133,MF671362,2021-10-18
4134,MF671382,2021-10-18
4135,MF669018,2021-10-18
4136,MF669185,2021-10-18
4137,MF669439,2021-10-18
4138,MF669559,2021-10-18
4139,MF669599,2021-10-18
4140,MF669621,2021-10-18
4141,MF669691,2021-10-18
4142,MF669722,2021-10-18
4143,MF669925,2021-10-18
4144,MF669931,2021-10-18
4145,MF669968,2021-10-18
4146,MF670022,2021-10-18
4147,MF670033,2021-10-18
4148,MF670152,2021-10-18
4149,MF670162,2021-10-18
4150,MF670378,2021-10-18
4151,MF670439,2021-10-18
4152,MF670446,2021-10-18
4153,MF670863,2021-10-18
4154,MF670882,2021-10-18
4155,MF671048,2021-10-18
4156,MF671098,2021-10-18
4157,MF671125,2021-10-18
4158,MF671175,2021-10-18
4159,MF671272,2021-10-18
4160,MF671274,2021-10-18
4161,MF671328,2021-10-18
4162,MF671448,2021-10-18
4163,MF669087,2021-10-18
4164,MF669174,2021-10-18
